week_start,plan_year,plan_week,calendar_year,month,week_of_year,season,sku_id,product_name,region_id,country,region_name,weather_proxy_city,channel_id,base_weekly_units_py2022,structural_growth_rate,plan_year_growth_factor,plan_year_normalization_factor,sku_seasonality_factor,base_portfolio_region_share,product_region_affinity,normalized_product_region_share,regional_season_modifier,channel_mix_share,allocated_structural_units,weather_dgp_available,audit_hidden_weather_z,weather_effect_pct,weather_factor,weather_model_input_allowed,promotion_flag,promotion_uplift_pct,promotion_factor,zero_or_no_order_flag,order_pattern_factor,positive_spike_flag,positive_spike_factor,negative_shock_flag,negative_shock_factor,noise_sd_pct,noise_factor,true_demand_units_continuous,true_demand_units,demand_provenance,weather_dgp_provenance,generator_version,generator_seed,audit_hidden_heating_degree_10,audit_hidden_heating_degree_5,audit_hidden_wet_cold_degree,audit_hidden_cold_run_days,audit_hidden_wet_cold_run_days,audit_hidden_snow_persistence_days,audit_hidden_rain_wind_event_days,weather_cap_type,weather_cap_value,weather_sensitivity,planning_basis_type,planning_basis_annual_units,planner_growth_assumption_pct,buy_factor,committed_buy_units_plan_year,weekly_plan_units,forward_coverage_target_units,seasonal_receipt_units,replenishment_receipt_units,chase_receipt_units,return_restock_units,total_inventory_receipts_units,beginning_inventory_units,ending_inventory_units,shipped_units,observed_sales_units,lost_demand_units,row_fill_rate,gross_returns_units,sellable_return_units,non_sellable_return_units,return_restock_delay_weeks,in_stock_days,constrained_flag,stockout_flag,sales_censored_flag,normal_replenishment_allowed,chase_capacity_share_available,chase_capacity_remaining_units,chase_triggered_flag,chase_used_units,receipt_event_label,peak_cover_extension_weeks,peak_cover_buffer_wos
2025-03-10,PY2025,37,2025,3,11,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.986577,0.09,1.05,0.093843,1.0,0.423,61.3671,1,-0.863731,-0.14598,0.85402,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.055733,55.3296,55,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,37.0,13.1,0.0,3.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,55.12218595828719,0.0,0.0,169.89699908190192,0.0,4.467750000000001,174.36474908190192,196.1366640250043,141.1366640250043,55.0,55.0,0.0,1.0,3.8500000000000005,3.2763500000000003,0.5736500000000002,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-03-17,PY2025,38,2025,3,12,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.986577,0.09,1.05,0.093843,1.0,0.423,61.3671,1,-0.630587,-0.118028,0.881972,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.297037,70.2009,70,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,42.400000000000006,17.2,0.0,3.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,55.122185958287204,0.0,0.0,0.0,0.0,4.70603,4.70603,145.8426940250043,75.8426940250043,70.0,70.0,0.0,1.0,4.9,4.1699,0.7301000000000002,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-03-24,PY2025,39,2025,3,13,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.986577,0.09,1.05,0.093843,1.0,0.423,61.3671,1,0.535138,0.103844,1.103844,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.908744,61.5581,62,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,57.4,22.4,30.2,7.0,3.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,58.422915656388234,0.0,0.0,0.0,0.0,3.2763500000000003,3.2763500000000003,79.1190440250043,17.1190440250043,62.0,62.0,0.0,1.0,4.340000000000001,3.6933400000000005,0.6466600000000002,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-03-31,PY2025,40,2025,3,14,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.986577,0.09,1.05,0.093843,1.0,0.423,61.3671,1,-0.943016,-0.153461,0.846539,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.969625,50.3717,50,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,36.8,10.2,11.2,2.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,44.889923894174004,0.0,0.0,169.89699908190192,0.0,4.1699,174.06689908190194,191.18594310690622,141.18594310690622,50.0,50.0,0.0,1.0,3.5000000000000004,2.9785000000000004,0.5215000000000001,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-04-07,PY2025,41,2025,4,15,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.825503,0.09,1.05,0.093843,1.0,0.423,51.348,1,2.652826,0.198671,1.198671,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.984519,60.5965,61,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,53.6,21.9,4.6,5.0,1.0,1.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,42.579413105503285,0.0,0.0,0.0,0.0,3.6933400000000005,3.6933400000000005,144.87928310690623,83.87928310690623,61.0,61.0,0.0,1.0,4.2700000000000005,3.63377,0.6362300000000003,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-04-14,PY2025,42,2025,4,16,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.825503,0.09,1.05,0.093843,1.0,0.423,51.348,1,-0.141765,-0.030246,0.969754,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.906154,45.1219,45,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,18.4,1.7000000000000002,0.0,1.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,37.95839152816184,0.0,0.0,0.0,0.0,2.9785000000000004,2.9785000000000004,86.85778310690623,41.857783106906226,45.0,45.0,0.0,1.0,3.1500000000000004,2.6806500000000004,0.46934999999999993,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-04-21,PY2025,43,2025,4,17,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.825503,0.09,1.05,0.093843,1.0,0.423,51.348,1,-1.10254,-0.165819,0.834181,0,1,0.16,1.16,0,1.0,0,1.0,0,1.0,0.1,0.930689,46.243,46,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,4.9,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,37.95839152816185,0.0,0.0,169.89699908190192,0.0,3.63377,173.53076908190192,215.38855218880815,169.38855218880815,46.00000000000001,46.00000000000001,0.0,1.0000000000000002,3.2200000000000006,2.7402200000000003,0.4797800000000003,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-04-28,PY2025,44,2025,4,18,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.825503,0.09,1.05,0.093843,1.0,0.423,51.348,1,-0.895314,-0.149075,0.850925,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.010465,44.1505,44,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,8.4,0.0,1.2000000000000002,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,35.97795370930123,0.0,0.0,0.0,0.0,2.6806500000000004,2.6806500000000004,172.06920218880816,128.06920218880816,44.0,44.0,0.0,1.0,3.08,2.62108,0.45892,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-05-05,PY2025,45,2025,5,19,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.724832,0.09,1.05,0.093843,1.0,0.423,45.0861,1,0.060774,0.013048,1.013048,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.04535,47.7457,48,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,2.0000000000000018,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,34.65766183006082,0.0,0.0,0.0,0.0,2.7402200000000003,2.7402200000000003,130.80942218880816,82.80942218880816,48.0,48.0,0.0,1.0,3.3600000000000003,2.85936,0.5006400000000002,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-05-12,PY2025,46,2025,5,20,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.724832,0.09,1.05,0.093843,1.0,0.423,45.0861,1,-0.561101,-0.107862,0.892138,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.013294,40.7577,41,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,37.95839152816184,0.0,0.0,169.89699908190192,0.0,2.62108,172.51807908190193,255.3275012707101,214.32750127071012,40.999999999999986,40.999999999999986,1.4210854715202004e-14,0.9999999999999997,2.869999999999999,2.4423699999999995,0.42762999999999973,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-05-19,PY2025,47,2025,5,21,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.724832,0.09,1.05,0.093843,1.0,0.423,45.0861,1,0.371712,0.07592,1.07592,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.044418,50.6637,51,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,3.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,38.94861043759216,0.0,0.0,0.0,0.0,2.85936,2.85936,217.18686127071012,166.18686127071012,51.00000000000001,51.00000000000001,0.0,1.0000000000000002,3.5700000000000007,3.0380700000000007,0.53193,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-05-26,PY2025,48,2025,5,22,SPRING,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.724832,0.09,1.05,0.093843,1.0,0.423,45.0861,1,-0.561101,-0.107862,0.892138,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.056649,42.5016,43,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,38.618537467782055,0.0,0.0,0.0,0.0,2.4423699999999995,2.4423699999999995,168.62923127071014,125.62923127071014,43.0,43.0,0.0,1.0,3.0100000000000002,2.56151,0.44849000000000006,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-06-02,PY2025,49,2025,6,23,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.644295,0.09,1.05,0.093843,0.95,0.423,38.0727,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.030236,39.2239,39,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,34.98773479987092,0.0,0.0,169.89699908190192,0.0,3.0380700000000007,172.93506908190193,298.56430035261207,259.56430035261207,39.00000000000001,39.00000000000001,0.0,1.0000000000000002,2.730000000000001,2.3232300000000006,0.4067700000000003,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-06-09,PY2025,50,2025,6,24,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.644295,0.09,1.05,0.093843,0.95,0.423,38.0727,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.084904,41.3052,41,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,36.30802667911133,0.0,0.0,0.0,0.0,2.56151,2.56151,262.12581035261206,221.12581035261206,41.0,41.0,0.0,1.0,2.87,2.44237,0.4276300000000002,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-06-16,PY2025,51,2025,6,25,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.644295,0.09,1.05,0.093843,0.95,0.423,38.0727,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.070831,40.7694,41,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,34.987734799870914,0.0,0.0,0.0,0.0,2.3232300000000006,2.3232300000000006,223.44904035261206,182.44904035261206,40.99999999999999,40.99999999999999,7.105427357601002e-15,0.9999999999999998,2.8699999999999997,2.4423699999999995,0.4276300000000002,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-06-23,PY2025,52,2025,6,26,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.20795,0.982741,0.644295,0.09,1.05,0.093843,0.95,0.423,38.0727,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.891954,33.9591,34,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,2750.768533305149,-0.009781090569691044,1.134064498655237,3089.0363469436716,33.667442920630506,0.0,0.0,119.28491232838633,0.0,2.44237,121.72728232838632,304.1763226809984,270.1763226809984,34.0,34.0,0.0,1.0,2.3800000000000003,2.02538,0.35462000000000016,2.0,7.0,0.0,0.0,0.0,1.0,0.08,0.0,0.0,0.0,,1.0,0.0
2025-06-30,PY2026,1,2025,6,27,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.644295,0.09,1.05,0.093843,0.95,0.434,41.5714,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.26377,52.5367,53,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,40.59445701744403,238.40642977193824,0.0,0.0,0.0,2.4423699999999995,2.4423699999999995,272.6186926809984,219.61869268099838,53.0,53.0,0.0,1.0,3.7100000000000004,3.15721,0.5527900000000003,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,JUL_OPENING,1.0,3.3401624789889492
2025-07-07,PY2026,2,2025,7,28,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.604027,0.09,1.05,0.093843,0.95,0.434,38.9732,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.233136,48.0593,48,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,41.97054030617095,0.0,0.0,0.0,0.0,2.02538,2.02538,221.6440726809984,173.6440726809984,48.0,48.0,0.0,1.0,3.3600000000000003,2.85936,0.5006400000000002,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,,1.0,3.3401624789889492
2025-07-14,PY2026,3,2025,7,29,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.604027,0.09,1.05,0.093843,0.95,0.434,38.9732,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.032892,40.2551,40,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,39.562394550898844,0.0,0.0,0.0,0.0,3.15721,3.15721,176.80128268099838,136.80128268099838,40.00000000000001,40.00000000000001,0.0,1.0000000000000002,2.8000000000000007,2.3828000000000005,0.41720000000000024,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,,1.0,3.3401624789889492
2025-07-21,PY2026,4,2025,7,30,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.604027,0.09,1.05,0.093843,0.95,0.434,38.9732,1,0.0,0.0,1.0,0,1,0.16,1.16,0,1.0,0,1.0,0,1.0,0.1,0.862354,38.9861,39,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,38.53033208435365,0.0,0.0,0.0,0.0,2.85936,2.85936,139.6606426809984,100.6606426809984,39.0,39.0,0.0,1.0,2.7300000000000004,2.32323,0.4067700000000003,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,,1.0,3.3401624789889492
2025-07-28,PY2026,5,2025,7,31,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.604027,0.09,1.05,0.093843,0.95,0.434,38.9732,1,0.0,0.0,1.0,0,1,0.16,1.16,0,1.0,0,1.0,0,1.0,0.1,1.074082,48.5581,49,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,38.87435290653537,311.6828648966465,186.84289395902297,0.0,0.0,2.3828000000000005,189.22569395902298,289.88633664002134,240.88633664002134,49.00000000000001,49.00000000000001,0.0,1.0000000000000002,3.4300000000000006,2.9189300000000005,0.5110700000000001,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,AUG_PRESEASON,1.0,3.3401624789889492
2025-08-04,PY2026,6,2025,8,32,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.684564,0.09,1.05,0.093843,0.95,0.434,44.1696,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.826294,36.4971,36,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,40.2504361952623,0.0,0.0,0.0,0.0,2.32323,2.32323,243.20956664002134,207.20956664002134,36.0,36.0,0.0,1.0,2.5200000000000005,2.1445200000000004,0.37548000000000004,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,,1.0,3.3401624789889492
2025-08-11,PY2026,7,2025,8,33,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.684564,0.09,1.05,0.093843,0.95,0.434,44.1696,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,1.088226,48.0665,48,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,41.97054030617094,0.0,0.0,0.0,0.0,2.9189300000000005,2.9189300000000005,210.12849664002132,162.12849664002132,48.0,48.0,0.0,1.0,3.3600000000000003,2.85936,0.5006400000000002,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,,1.0,3.3401624789889492
2025-08-18,PY2026,8,2025,8,34,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.684564,0.09,1.05,0.093843,0.95,0.434,44.1696,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.942371,41.6242,42,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,42.6585819505344,0.0,0.0,0.0,0.0,2.1445200000000004,2.1445200000000004,164.27301664002132,122.27301664002132,42.0,42.0,0.0,1.0,2.9400000000000004,2.5019400000000003,0.4380600000000001,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,,1.0,3.3401624789889492
2025-08-25,PY2026,9,2025,8,35,SUMMER,IMH-001,Insulated Midlayer Hoody,CA_ON,Canada,Ontario,Toronto,ECOM,1320,0.065,1.286466,0.982024,0.684564,0.09,1.05,0.093843,0.95,0.434,44.1696,1,0.0,0.0,1.0,0,0,0.0,1.0,0,1.0,0,1.0,0,1.0,0.1,0.999617,44.1527,44,SYNTHETIC_STEP3B_V3_FINAL,PUBLIC_ERA5_VIA_OPEN_METEO_HIDDEN_DAILY_DRIVERS,3B_v3.1,20260823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SOFT_TANH,0.2,0.215,PRIOR_PLAN_YEAR_OBSERVED_SALES,3232.609479796478,0.032062466545187074,0.922423299514258,3077.4392649587653,48.850956749805526,0.0,0.0,0.0,0.0,2.85936,2.85936,125.13237664002132,81.13237664002132,44.0,44.0,0.0,1.0,3.08,2.62108,0.45892,2.0,7.0,0.0,0.0,0.0,0.0,0.08,246.19514119670123,0.0,0.0,,1.0,3.3401624789889492
