week_start,region_id,proxy_city,avg_temp_c,rain_mm,snow_cm,max_wind_kmh,wet_cold_days,temp_reference_c,rain_reference_mm,snow_reference_cm,temp_anomaly_c,rain_anomaly_mm,snow_anomaly_cm,heavy_rain_week_flag,heavy_snow_week_flag,cold_week_flag,very_cold_week_flag,wet_cold_week_flag,high_wind_week_flag,cold_severity_dimension,rain_severity_dimension,snow_severity_dimension,wet_cold_severity_dimension,wind_severity_dimension,adverse_dimension_count,extreme_weather_event_flag,mild_weather_candidate_flag,weather_reference_available,scenario_eligible_flag,weather_scenario,scenario_reason,scenario_method,scenario_provenance,scenario_threshold_provenance
2022-03-28,US_PNW,"Seattle, WA",9.286,22.4,0.0,27.3,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-04-04,US_PNW,"Seattle, WA",8.471,43.8,0.49,32.4,1,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-04-11,US_PNW,"Seattle, WA",5.914,14.1,0.14,20.4,2,,,,,,,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-04-18,US_PNW,"Seattle, WA",9.529,25.1,0.0,29.3,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-04-25,US_PNW,"Seattle, WA",10.329,24.6,0.0,19.3,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-05-02,US_PNW,"Seattle, WA",10.243,47.8,0.0,22.2,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-05-09,US_PNW,"Seattle, WA",10.671,50.2,0.0,24.0,0,,,,,,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-05-16,US_PNW,"Seattle, WA",12.0,14.4,0.0,27.8,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-05-23,US_PNW,"Seattle, WA",13.371,34.0,0.0,18.3,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-05-30,US_PNW,"Seattle, WA",15.114,38.8,0.0,20.4,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-06-06,US_PNW,"Seattle, WA",15.029,48.6,0.0,17.3,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-06-13,US_PNW,"Seattle, WA",13.757,18.3,0.0,20.6,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-06-20,US_PNW,"Seattle, WA",17.857,8.6,0.0,15.0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-06-27,US_PNW,"Seattle, WA",17.414,7.3,0.0,21.5,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,REFERENCE_UNAVAILABLE,No prior-year seasonal weather reference available,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-07-04,US_PNW,"Seattle, WA",17.957,6.0,0.0,10.8,0,19.343,0.0,0.0,-1.386,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-07-11,US_PNW,"Seattle, WA",18.857,0.7,0.0,13.1,0,19.014,0.0,0.0,-0.157,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-07-18,US_PNW,"Seattle, WA",18.886,0.4,0.0,14.9,0,19.571,2.2,0.0,-0.685,-1.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-07-25,US_PNW,"Seattle, WA",24.043,0.0,0.0,11.5,0,21.714,1.0,0.0,2.329,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-08-01,US_PNW,"Seattle, WA",19.214,1.4,0.0,17.8,0,20.6,12.8,0.0,-1.386,-11.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-08-08,US_PNW,"Seattle, WA",19.657,0.9,0.0,17.4,0,22.429,0.0,0.0,-2.772,0.9,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-08-15,US_PNW,"Seattle, WA",21.486,0.8,0.0,14.4,0,17.614,1.8,0.0,3.872,-1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-08-22,US_PNW,"Seattle, WA",19.8,2.9,0.0,17.4,0,17.086,2.2,0.0,2.714,0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-08-29,US_PNW,"Seattle, WA",19.857,0.2,0.0,16.7,0,16.6,0.6,0.0,3.257,-0.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-09-05,US_PNW,"Seattle, WA",18.171,1.2,0.0,18.6,0,18.014,8.7,0.0,0.157,-7.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-09-12,US_PNW,"Seattle, WA",16.814,3.7,0.0,16.0,0,14.757,59.6,0.0,2.057,-55.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-09-19,US_PNW,"Seattle, WA",16.629,0.0,0.0,18.7,0,15.543,9.7,0.0,1.086,-9.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-09-26,US_PNW,"Seattle, WA",16.686,2.2,0.0,13.2,0,13.271,36.3,0.0,3.415,-34.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-10-03,US_PNW,"Seattle, WA",15.614,0.0,0.0,10.0,0,10.914,31.4,0.0,4.7,-31.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-10-10,US_PNW,"Seattle, WA",14.657,0.8,0.0,14.1,0,10.529,15.1,0.0,4.128,-14.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-10-17,US_PNW,"Seattle, WA",11.343,14.7,0.0,18.2,0,12.071,33.9,0.0,-0.728,-19.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-10-24,US_PNW,"Seattle, WA",10.771,70.0,0.0,25.2,0,10.414,82.2,0.0,0.357,-12.2,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-10-31,US_PNW,"Seattle, WA",7.9,118.0,0.21,32.8,0,9.129,57.0,0.0,-1.229,61.0,0.21,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-07,US_PNW,"Seattle, WA",4.7,8.3,0.28,19.8,0,10.229,107.9,0.0,-5.529,-99.6,0.28,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-14,US_PNW,"Seattle, WA",4.271,0.0,0.0,13.2,0,6.814,33.8,0.0,-2.543,-33.8,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | colder_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-21,US_PNW,"Seattle, WA",7.071,49.0,0.28,30.4,0,8.814,67.2,0.0,-1.743,-18.2,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-11-28,US_PNW,"Seattle, WA",1.843,28.6,14.0,23.9,5,8.386,33.1,0.0,-6.543,-4.5,14.0,0,0,0,0,1,0,1,0,1,1,0,3,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, snowier_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-05,US_PNW,"Seattle, WA",5.114,32.5,1.05,19.9,2,5.843,61.9,0.49,-0.729,-29.4,0.56,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wet_cold_compound,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-12,US_PNW,"Seattle, WA",3.757,2.5,1.89,20.8,2,4.6,43.0,1.33,-0.843,-40.5,0.56,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wet_cold_compound,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-19,US_PNW,"Seattle, WA",1.671,53.8,6.44,23.6,3,3.471,36.1,8.05,-1.8,17.7,-1.61,1,0,0,0,1,0,0,1,0,1,0,2,0,0,1,1,SEVERE,"SEVERE: wetter_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2022-12-26,US_PNW,"Seattle, WA",7.857,71.6,0.0,31.1,0,-1.5,7.4,5.67,9.357,64.2,-5.67,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-02,US_PNW,"Seattle, WA",7.286,24.5,0.42,22.1,0,4.529,110.7,6.86,2.757,-86.2,-6.44,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-09,US_PNW,"Seattle, WA",8.971,52.9,0.0,23.2,0,7.743,58.9,0.0,1.228,-6.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-16,US_PNW,"Seattle, WA",5.514,26.8,0.56,20.1,3,6.671,30.6,0.0,-1.157,-3.8,0.56,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wet_cold_compound,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-23,US_PNW,"Seattle, WA",5.943,7.6,0.0,16.9,0,4.086,8.3,0.0,1.857,-0.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-01-30,US_PNW,"Seattle, WA",4.729,12.0,0.0,26.3,0,5.243,12.0,0.28,-0.514,0.0,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-06,US_PNW,"Seattle, WA",7.143,22.6,0.0,27.6,0,7.071,1.7,0.0,0.072,20.9,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,NORMAL,NORMAL: isolated adverse dimension without severe compound conditions | wetter_than_normal,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-13,US_PNW,"Seattle, WA",5.243,19.6,2.38,22.6,0,7.057,18.3,0.07,-1.814,1.3,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-20,US_PNW,"Seattle, WA",2.686,18.8,4.34,28.2,1,3.071,27.3,0.84,-0.385,-8.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-02-27,US_PNW,"Seattle, WA",4.314,29.0,2.31,24.6,4,8.371,75.6,0.0,-4.057,-46.6,2.31,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-06,US_PNW,"Seattle, WA",6.057,16.3,0.07,17.5,1,6.657,17.7,0.0,-0.6,-1.4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-13,US_PNW,"Seattle, WA",8.129,16.7,0.0,18.6,0,8.2,56.8,0.07,-0.071,-40.1,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-20,US_PNW,"Seattle, WA",7.343,26.4,0.7,25.4,2,9.886,28.5,0.0,-2.543,-2.1,0.7,0,0,0,0,1,0,1,0,0,1,0,2,0,0,1,1,SEVERE,"SEVERE: colder_than_normal, wet_cold_compound",RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-03-27,US_PNW,"Seattle, WA",7.9,21.8,0.42,21.9,1,9.286,22.4,0.0,-1.386,-0.6,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-03,US_PNW,"Seattle, WA",8.243,44.6,0.0,22.3,1,8.471,43.8,0.49,-0.228,0.8,-0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-10,US_PNW,"Seattle, WA",7.786,31.1,0.0,21.7,0,5.914,14.1,0.14,1.872,17.0,-0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-17,US_PNW,"Seattle, WA",8.257,28.5,0.0,24.9,0,9.529,25.1,0.0,-1.272,3.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-04-24,US_PNW,"Seattle, WA",12.9,5.0,0.0,15.0,0,10.329,24.6,0.0,2.571,-19.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-01,US_PNW,"Seattle, WA",12.257,15.7,0.0,17.1,0,10.243,47.8,0.0,2.014,-32.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-08,US_PNW,"Seattle, WA",16.014,0.5,0.0,15.0,0,10.671,50.2,0.0,5.343,-49.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-15,US_PNW,"Seattle, WA",18.271,1.6,0.0,17.1,0,12.0,14.4,0.0,6.271,-12.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,MILD,MILD: warmer_than_seasonal_reference with no adverse weather dimensions,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-22,US_PNW,"Seattle, WA",15.2,2.4,0.0,14.4,0,13.371,34.0,0.0,1.829,-31.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-05-29,US_PNW,"Seattle, WA",14.8,1.2,0.0,16.9,0,15.114,38.8,0.0,-0.314,-37.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-05,US_PNW,"Seattle, WA",16.057,7.6,0.0,19.2,0,15.029,48.6,0.0,1.028,-41.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-12,US_PNW,"Seattle, WA",15.6,20.4,0.0,21.1,0,13.757,18.3,0.0,1.843,2.1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-19,US_PNW,"Seattle, WA",15.929,5.2,0.0,13.9,0,17.857,8.6,0.0,-1.928,-3.4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-06-26,US_PNW,"Seattle, WA",19.129,1.4,0.0,12.3,0,17.414,7.3,0.0,1.715,-5.9,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-03,US_PNW,"Seattle, WA",19.943,0.0,0.0,14.2,0,18.65,3.0,0.0,1.293,-3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-10,US_PNW,"Seattle, WA",20.314,0.5,0.0,14.8,0,18.935,0.35,0.0,1.379,0.15,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
2023-07-17,US_PNW,"Seattle, WA",20.5,6.1,0.0,17.2,0,19.228,1.3,0.0,1.271,4.8,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NORMAL,NORMAL: no material adverse or mild scenario trigger,RULE_BASED_UNWEIGHTED_WEATHER_DIMENSIONS,DERIVED_FROM_PUBLIC_WEATHER,PROJECT_ASSUMPTION
