week_start,region_id,proxy_city,avg_temp_c,min_temp_c,max_temp_c,rain_mm,rain_days,snow_cm,snow_days,precipitation_mm,precipitation_hours,max_wind_kmh,max_gust_kmh,high_wind_days,cold_days_lt5c,wet_cold_days,days_in_week,source,model
2025-07-28,CA_ON,"Toronto, ON",22.4,12.1,32.6,6.7,2,0.0,0,6.7,14.0,22.6,33.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-07-28,CA_PNW,"Vancouver, BC",19.943,12.7,27.6,0.0,0,0.0,0,0.0,0.0,10.8,29.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-07-28,CA_PRAIRIE,"Calgary, AB",17.7,11.2,26.1,15.8,4,0.0,0,15.8,39.0,19.1,38.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-07-28,CA_QC,"Montreal, QC",21.443,10.1,31.3,3.9,1,0.0,0,3.9,5.0,21.5,44.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-07-28,US_MIDWEST,"Chicago, IL",22.186,15.6,30.2,16.8,1,0.0,0,16.8,23.0,27.0,50.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-07-28,US_MTN,"Denver, CO",22.7,13.6,36.0,9.1,3,0.0,0,9.1,30.0,15.2,35.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-07-28,US_NE,"New York, NY",25.471,17.7,35.7,43.7,4,0.0,0,43.7,28.0,25.1,43.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-07-28,US_PNW,"Seattle, WA",20.129,13.5,27.7,1.5,1,0.0,0,1.5,13.0,10.5,24.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-07-28,US_WEST,"San Francisco, CA",17.429,13.2,23.1,0.0,0,0.0,0,0.0,0.0,20.7,47.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,CA_ON,"Toronto, ON",23.686,14.6,33.2,0.5,0,0.0,0,0.5,1.0,17.3,38.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,CA_PNW,"Vancouver, BC",18.671,13.8,27.0,25.1,3,0.0,0,25.1,44.0,13.3,35.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,CA_PRAIRIE,"Calgary, AB",16.657,9.4,28.0,23.5,4,0.0,0,23.5,29.0,22.6,56.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,CA_QC,"Montreal, QC",21.871,12.5,32.9,2.1,1,0.0,0,2.1,7.0,14.9,31.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,US_MIDWEST,"Chicago, IL",25.0,18.8,31.1,1.2,1,0.0,0,1.2,7.0,22.7,41.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,US_MTN,"Denver, CO",25.043,14.3,37.2,16.5,2,0.0,0,16.5,19.0,28.5,41.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,US_NE,"New York, NY",23.029,17.6,29.5,0.2,0,0.0,0,0.2,2.0,14.4,29.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,US_PNW,"Seattle, WA",18.714,13.3,28.1,19.5,2,0.0,0,19.5,38.0,18.4,38.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-04,US_WEST,"San Francisco, CA",18.971,13.0,29.0,0.0,0,0.0,0,0.0,0.0,22.9,49.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,CA_ON,"Toronto, ON",24.2,16.2,32.7,18.4,3,0.0,0,18.4,25.0,22.2,46.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,CA_PNW,"Vancouver, BC",19.757,14.4,29.2,66.3,3,0.0,0,66.3,56.0,20.5,41.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,CA_PRAIRIE,"Calgary, AB",16.829,8.2,26.4,3.1,0,0.0,0,3.1,20.0,21.5,42.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,CA_QC,"Montreal, QC",22.557,11.6,34.1,15.6,2,0.0,0,15.6,13.0,21.7,44.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,US_MIDWEST,"Chicago, IL",24.4,17.9,30.5,35.0,4,0.0,0,35.0,29.0,19.9,37.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,US_MTN,"Denver, CO",24.114,12.7,36.4,2.9,1,0.0,0,2.9,9.0,15.8,43.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,US_NE,"New York, NY",25.757,20.1,30.9,15.8,2,0.0,0,15.8,25.0,16.2,30.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,US_PNW,"Seattle, WA",20.186,15.6,29.9,36.7,2,0.0,0,36.7,53.0,20.4,41.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-11,US_WEST,"San Francisco, CA",17.8,13.0,25.4,0.5,0,0.0,0,0.5,5.0,21.9,48.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,CA_ON,"Toronto, ON",19.771,13.0,26.4,29.2,3,0.0,0,29.2,23.0,21.7,41.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,CA_PNW,"Vancouver, BC",20.1,12.3,29.8,1.2,0,0.0,0,1.2,10.0,9.0,27.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,CA_PRAIRIE,"Calgary, AB",15.857,5.7,28.4,3.4,1,0.0,0,3.4,4.0,17.9,34.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,CA_QC,"Montreal, QC",18.971,7.5,29.2,20.9,1,0.0,0,20.9,20.0,19.5,50.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,US_MIDWEST,"Chicago, IL",21.543,15.6,27.2,29.2,2,0.0,0,29.2,22.0,22.6,41.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,US_MTN,"Denver, CO",23.114,15.3,35.5,7.6,2,0.0,0,7.6,20.0,20.0,43.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,US_NE,"New York, NY",20.657,16.0,27.5,10.1,2,0.0,0,10.1,22.0,24.4,44.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,US_PNW,"Seattle, WA",19.686,12.4,29.2,1.8,1,0.0,0,1.8,13.0,13.7,31.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-18,US_WEST,"San Francisco, CA",18.871,13.5,29.9,0.0,0,0.0,0,0.0,0.0,18.9,41.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,CA_ON,"Toronto, ON",15.857,8.2,23.3,13.1,2,0.0,0,13.1,15.0,23.6,46.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,CA_PNW,"Vancouver, BC",20.629,14.8,29.0,0.2,0,0.0,0,0.2,2.0,10.2,24.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,CA_PRAIRIE,"Calgary, AB",18.929,8.5,30.2,1.1,1,0.0,0,1.1,2.0,18.9,42.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,CA_QC,"Montreal, QC",16.386,9.9,24.8,23.5,3,0.0,0,23.5,50.0,23.2,44.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,US_MIDWEST,"Chicago, IL",17.786,12.8,23.5,8.6,2,0.0,0,8.6,21.0,19.7,37.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,US_MTN,"Denver, CO",19.086,12.1,27.2,32.5,6,0.0,0,32.5,50.0,12.9,32.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,US_NE,"New York, NY",20.514,13.3,28.5,0.1,0,0.0,0,0.1,1.0,17.4,33.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,US_PNW,"Seattle, WA",20.343,15.1,28.8,0.5,0,0.0,0,0.5,5.0,14.0,30.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-08-25,US_WEST,"San Francisco, CA",19.386,13.5,30.7,0.0,0,0.0,0,0.0,0.0,16.7,41.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,CA_ON,"Toronto, ON",16.943,9.7,26.1,14.6,2,0.0,0,14.6,14.0,36.7,58.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,CA_PNW,"Vancouver, BC",19.314,14.8,27.4,1.0,0,0.0,0,1.0,6.0,9.8,23.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,CA_PRAIRIE,"Calgary, AB",15.771,3.4,29.1,2.8,1,0.0,0,2.8,4.0,18.2,36.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,CA_QC,"Montreal, QC",17.6,10.1,26.3,24.8,3,0.0,0,24.8,20.0,27.8,51.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,US_MIDWEST,"Chicago, IL",16.457,9.1,24.3,6.5,1,0.0,0,6.5,12.0,31.5,57.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,US_MTN,"Denver, CO",19.757,9.5,30.3,0.6,0,0.0,0,0.6,5.0,19.2,34.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,US_NE,"New York, NY",20.757,15.8,29.6,33.3,4,0.0,0,33.3,29.0,23.4,50.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,US_PNW,"Seattle, WA",18.929,15.0,25.4,0.1,0,0.0,0,0.1,1.0,13.7,29.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-01,US_WEST,"San Francisco, CA",19.0,14.2,29.0,0.0,0,0.0,0,0.0,0.0,18.4,41.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,CA_ON,"Toronto, ON",16.886,7.1,24.6,1.2,0,0.0,0,1.2,7.0,13.7,32.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,CA_PNW,"Vancouver, BC",17.343,13.3,22.6,5.6,1,0.0,0,5.6,18.0,10.5,27.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,CA_PRAIRIE,"Calgary, AB",16.214,7.8,26.1,3.2,1,0.0,0,3.2,9.0,13.8,23.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,CA_QC,"Montreal, QC",14.743,5.7,23.6,0.9,0,0.0,0,0.9,7.0,16.0,36.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,US_MIDWEST,"Chicago, IL",19.214,9.5,26.0,4.0,1,0.0,0,4.0,8.0,23.2,34.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,US_MTN,"Denver, CO",20.357,11.1,33.1,10.4,2,0.0,0,10.4,20.0,16.2,38.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,US_NE,"New York, NY",19.529,13.5,25.3,4.2,1,0.0,0,4.2,11.0,17.9,33.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,US_PNW,"Seattle, WA",17.386,13.3,23.3,3.6,1,0.0,0,3.6,19.0,18.7,40.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-08,US_WEST,"San Francisco, CA",19.243,14.9,25.3,1.0,0,0.0,0,1.0,8.0,18.7,40.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,CA_ON,"Toronto, ON",17.071,10.0,27.7,1.1,1,0.0,0,1.1,4.0,18.6,39.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,CA_PNW,"Vancouver, BC",17.3,10.9,28.6,23.8,2,0.0,0,23.8,21.0,12.5,31.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,CA_PRAIRIE,"Calgary, AB",15.771,6.9,29.2,2.9,1,0.0,0,2.9,9.0,22.5,44.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,CA_QC,"Montreal, QC",14.5,1.7,26.5,0.0,0,0.0,0,0.0,0.0,18.6,37.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,US_MIDWEST,"Chicago, IL",21.129,15.2,27.1,7.5,2,0.0,0,7.5,25.0,15.1,31.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,US_MTN,"Denver, CO",17.386,8.3,28.5,5.1,2,0.0,0,5.1,20.0,14.6,37.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,US_NE,"New York, NY",19.957,14.5,27.5,7.5,1,0.0,0,7.5,15.0,18.7,36.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,US_PNW,"Seattle, WA",17.214,10.1,31.6,15.6,1,0.0,0,15.6,17.0,15.9,32.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-15,US_WEST,"San Francisco, CA",19.786,14.1,30.6,0.2,0,0.0,0,0.2,2.0,19.2,40.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,CA_ON,"Toronto, ON",19.486,12.7,24.7,21.4,4,0.0,0,21.4,50.0,16.2,35.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,CA_PNW,"Vancouver, BC",15.1,10.5,22.4,13.5,2,0.0,0,13.5,32.0,11.7,30.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,CA_PRAIRIE,"Calgary, AB",13.286,4.2,29.0,1.1,0,0.0,0,1.1,3.0,24.7,47.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,CA_QC,"Montreal, QC",16.7,7.6,24.2,28.5,3,0.0,0,28.5,43.0,21.3,43.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,US_MIDWEST,"Chicago, IL",19.829,13.8,29.3,5.2,1,0.0,0,5.2,10.0,21.9,41.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,US_MTN,"Denver, CO",16.171,8.3,27.8,33.0,3,0.0,0,33.0,37.0,17.7,33.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,US_NE,"New York, NY",21.643,13.7,27.9,28.4,5,0.0,0,28.4,48.0,19.3,42.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,US_PNW,"Seattle, WA",15.586,11.1,22.3,0.8,0,0.0,0,0.8,6.0,12.7,33.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-22,US_WEST,"San Francisco, CA",20.114,13.8,33.4,0.2,0,0.0,0,0.2,2.0,20.1,44.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,CA_ON,"Toronto, ON",16.2,7.1,28.1,0.0,0,0.0,0,0.0,0.0,16.5,33.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,CA_PNW,"Vancouver, BC",13.957,9.3,17.9,83.2,4,0.0,0,83.2,88.0,18.1,52.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,CA_PRAIRIE,"Calgary, AB",10.871,-2.4,27.3,6.2,1,0.0,0,6.2,17.0,23.6,49.0,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,CA_QC,"Montreal, QC",14.229,0.7,29.6,0.0,0,0.0,0,0.0,0.0,20.4,39.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,US_MIDWEST,"Chicago, IL",21.371,14.3,29.3,0.0,0,0.0,0,0.0,0.0,23.9,45.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,US_MTN,"Denver, CO",17.157,7.3,30.2,3.9,2,0.0,0,3.9,11.0,24.9,52.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,US_NE,"New York, NY",18.5,10.9,26.8,0.0,0,0.0,0,0.0,0.0,19.1,39.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,US_PNW,"Seattle, WA",14.543,9.4,20.4,24.6,4,0.0,0,24.6,56.0,15.9,41.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-09-29,US_WEST,"San Francisco, CA",18.643,11.8,25.3,3.0,1,0.0,0,3.0,18.0,20.4,43.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,CA_ON,"Toronto, ON",13.671,3.0,27.8,10.9,2,0.0,0,10.9,29.0,23.5,47.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,CA_PNW,"Vancouver, BC",12.1,7.9,18.2,25.3,5,0.0,0,25.3,59.0,11.6,32.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,CA_PRAIRIE,"Calgary, AB",7.357,-2.0,23.0,3.8,1,2.59,2,7.5,17.0,27.3,55.8,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,CA_QC,"Montreal, QC",12.1,-1.3,28.7,25.6,2,0.0,0,25.6,14.0,19.2,40.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,US_MIDWEST,"Chicago, IL",14.957,7.7,25.9,33.7,3,0.0,0,33.7,25.0,26.6,45.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,US_MTN,"Denver, CO",13.957,6.0,28.4,18.3,4,0.0,0,18.3,44.0,16.9,29.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,US_NE,"New York, NY",16.629,7.6,26.0,16.2,2,0.0,0,16.2,31.0,28.6,59.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,US_PNW,"Seattle, WA",12.414,7.5,21.4,25.2,4,0.0,0,25.2,59.0,18.4,40.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-06,US_WEST,"San Francisco, CA",18.357,10.0,29.5,0.2,0,0.0,0,0.2,2.0,19.5,44.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,CA_ON,"Toronto, ON",13.043,2.9,22.1,17.1,2,0.0,0,17.1,24.0,28.4,64.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,CA_PNW,"Vancouver, BC",9.5,2.8,14.9,49.9,3,0.0,0,49.9,45.0,17.5,40.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,CA_PRAIRIE,"Calgary, AB",3.543,-5.5,18.4,2.1,1,0.0,0,2.1,7.0,23.4,40.7,0,3,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,CA_QC,"Montreal, QC",9.843,-1.1,22.0,0.2,0,0.0,0,0.2,2.0,26.5,46.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,US_MIDWEST,"Chicago, IL",15.586,9.4,21.9,36.0,3,0.0,0,36.0,41.0,35.8,63.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,US_MTN,"Denver, CO",13.014,1.6,26.9,0.4,0,0.0,0,0.4,4.0,26.3,52.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,US_NE,"New York, NY",13.757,8.1,21.4,23.9,1,0.0,0,23.9,22.0,33.1,72.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,US_PNW,"Seattle, WA",10.129,3.4,14.8,26.2,4,0.0,0,26.2,51.0,29.2,61.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-13,US_WEST,"San Francisco, CA",15.257,9.9,25.3,24.9,2,0.0,0,24.9,31.0,22.0,49.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,CA_ON,"Toronto, ON",8.186,-0.7,16.2,12.1,4,0.0,0,12.1,29.0,26.4,50.8,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,CA_PNW,"Vancouver, BC",10.571,6.8,14.4,87.7,7,0.0,0,87.7,113.0,23.0,60.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,CA_PRAIRIE,"Calgary, AB",7.614,-3.1,16.2,1.4,0,0.0,0,1.4,10.0,28.3,54.7,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,CA_QC,"Montreal, QC",9.386,2.6,18.6,50.9,4,0.0,0,50.9,65.0,26.1,50.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,US_MIDWEST,"Chicago, IL",8.857,2.7,17.4,6.0,3,0.0,0,6.0,14.0,34.5,67.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,US_MTN,"Denver, CO",11.657,2.0,22.6,0.0,0,0.0,0,0.0,0.0,25.6,50.4,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,US_NE,"New York, NY",12.9,6.6,19.4,13.4,2,0.0,0,13.4,20.0,28.6,54.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,US_PNW,"Seattle, WA",10.743,6.5,15.5,52.6,3,0.0,0,52.6,63.0,34.7,79.6,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-20,US_WEST,"San Francisco, CA",16.2,11.7,25.9,1.2,0,0.0,0,1.2,8.0,29.4,58.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,CA_ON,"Toronto, ON",6.543,-1.6,12.0,20.6,2,0.0,0,20.6,35.0,34.5,64.4,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,CA_PNW,"Vancouver, BC",8.986,5.1,13.3,102.2,6,0.0,0,102.2,91.0,17.9,63.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,CA_PRAIRIE,"Calgary, AB",4.7,-4.5,14.5,1.4,1,0.0,0,1.4,6.0,29.9,63.4,0,5,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,CA_QC,"Montreal, QC",5.743,0.5,11.5,69.3,3,0.0,0,69.3,43.0,31.0,56.5,0,3,1,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,US_MIDWEST,"Chicago, IL",8.829,3.9,13.5,1.8,1,0.0,0,1.8,12.0,30.1,52.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,US_MTN,"Denver, CO",7.386,-4.7,27.8,6.3,1,0.0,0,6.3,9.0,22.4,39.6,0,2,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,US_NE,"New York, NY",10.886,4.7,16.8,40.3,2,0.0,0,40.3,26.0,33.3,69.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,US_PNW,"Seattle, WA",9.7,3.9,14.6,65.1,6,0.0,0,65.1,60.0,27.2,78.1,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-10-27,US_WEST,"San Francisco, CA",15.657,8.9,25.9,0.0,0,0.0,0,0.0,0.0,13.0,31.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,CA_ON,"Toronto, ON",5.843,-2.4,13.9,9.8,3,4.97,1,16.9,48.0,30.0,59.8,0,3,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,CA_PNW,"Vancouver, BC",9.743,3.3,16.1,84.1,4,0.0,0,84.1,70.0,24.7,74.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,CA_PRAIRIE,"Calgary, AB",2.4,-5.5,12.9,1.5,1,3.36,1,6.3,14.0,17.6,37.4,0,6,1,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,CA_QC,"Montreal, QC",3.871,-3.9,11.7,30.2,6,4.69,1,36.9,64.0,29.0,58.0,0,5,4,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,US_MIDWEST,"Chicago, IL",8.357,-1.8,16.1,16.2,3,1.89,1,18.9,53.0,34.3,63.4,0,1,1,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,US_MTN,"Denver, CO",8.386,-4.4,24.3,0.0,0,0.0,0,0.0,0.0,23.2,45.0,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,US_NE,"New York, NY",11.471,3.2,18.0,16.0,2,0.0,0,16.0,19.0,28.3,56.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,US_PNW,"Seattle, WA",10.357,4.7,16.3,41.6,4,0.0,0,41.6,70.0,25.8,69.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-03,US_WEST,"San Francisco, CA",16.071,10.8,24.1,5.8,1,0.0,0,5.8,12.0,27.5,67.7,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,CA_ON,"Toronto, ON",2.586,-4.4,11.6,7.4,1,2.03,1,10.3,39.0,34.4,68.4,0,6,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,CA_PNW,"Vancouver, BC",9.6,6.1,13.9,56.3,6,0.0,0,56.3,78.0,12.6,30.2,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,CA_PRAIRIE,"Calgary, AB",4.329,-4.8,16.4,0.1,0,0.77,0,1.2,7.0,34.8,64.8,0,4,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,CA_QC,"Montreal, QC",-0.071,-3.3,2.3,17.6,3,22.05,4,49.1,101.0,27.0,48.2,0,7,3,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,US_MIDWEST,"Chicago, IL",6.443,-3.7,19.1,0.1,0,4.2,1,6.1,14.0,38.1,65.2,0,2,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,US_MTN,"Denver, CO",12.171,-0.2,25.3,0.0,0,0.0,0,0.0,0.0,16.4,29.9,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,US_NE,"New York, NY",7.414,1.4,13.6,13.3,4,0.0,0,13.3,35.0,33.9,64.4,0,1,1,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,US_PNW,"Seattle, WA",11.243,6.1,14.0,47.6,6,0.0,0,47.6,99.0,18.7,42.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-10,US_WEST,"San Francisco, CA",15.857,10.6,24.7,39.8,5,0.0,0,39.8,61.0,24.6,72.0,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-17,CA_ON,"Toronto, ON",2.9,-3.7,10.1,1.4,1,0.07,0,1.5,9.0,26.2,50.8,0,5,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-17,CA_PNW,"Vancouver, BC",8.229,3.2,11.8,83.6,6,0.0,0,83.6,95.0,15.4,37.8,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-17,CA_PRAIRIE,"Calgary, AB",1.371,-6.7,12.2,2.1,1,2.31,1,5.4,18.0,22.2,51.5,0,6,1,7,Open-Meteo Historical Weather API,ERA5
2025-11-17,CA_QC,"Montreal, QC",-1.6,-6.7,3.3,3.1,1,2.38,0,6.5,30.0,28.5,53.3,0,7,1,7,Open-Meteo Historical Weather API,ERA5
2025-11-17,US_MIDWEST,"Chicago, IL",5.843,0.3,11.8,7.4,1,0.0,0,7.4,23.0,24.4,41.8,0,1,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-17,US_MTN,"Denver, CO",8.014,2.5,18.0,2.7,2,0.0,0,2.7,21.0,17.5,38.5,0,0,0,7,Open-Meteo Historical Weather API,ERA5
2025-11-17,US_NE,"New York, NY",5.671,0.1,10.1,9.5,2,0.0,0,9.5,21.0,32.9,59.4,0,3,1,7,Open-Meteo Historical Weather API,ERA5
2025-11-17,US_PNW,"Seattle, WA",8.857,4.6,12.7,29.1,3,0.0,0,29.1,65.0,17.4,35.3,0,0,0,7,Open-Meteo Historical Weather API,ERA5
